"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Centric Lat (deg)","Centric Lon (deg)","x (km)","y (km)","z (km)","Magnitude (km)","x/Magnitude","y/Magnitude","z/Magnitude","Bx (nT)","By (nT)","Bz (nT)","BMagnitude (nT)","Bx/BMagnitude","By/BMagnitude","Bz/BMagnitude","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)","VMagnitude (km/sec)"
1 Jan 2015 01:40:00.000,-26.140,45.231,2562.681014,-25.989,45.231,5655.201267,5700.903409,-3922.091834,8936.688727,0.632807,0.637921,-0.438875,10631.58,7715.22,1997.08,13286.96,0.800151,0.580661,0.150304,-1.817210,-0.982023,-5.889605,6.241319
1 Jan 2015 01:40:01.000,-26.180,45.231,2563.500718,-26.028,45.231,5653.798107,5699.507528,-3927.980344,8937.496779,0.632593,0.637707,-0.439494,10634.69,7716.02,1979.36,13287.27,0.800367,0.580708,0.148966,-1.820439,-0.985074,-5.887413,6.240673
1 Jan 2015 01:40:02.000,-26.220,45.231,2564.319726,-26.067,45.231,5652.391618,5698.108699,-3933.866660,8938.304126,0.632379,0.637493,-0.440113,10637.78,7716.81,1961.64,13287.57,0.800581,0.580754,0.147630,-1.823667,-0.988122,-5.885219,6.240028
1 Jan 2015 01:40:03.000,-26.259,45.231,2565.138039,-26.107,45.231,5650.981799,5696.706926,-3939.750781,8939.110767,0.632164,0.637279,-0.440732,10640.86,7717.58,1943.94,13287.89,0.800794,0.580798,0.146294,-1.826893,-0.991169,-5.883022,6.239383
1 Jan 2015 01:40:04.000,-26.299,45.231,2565.955656,-26.146,45.231,5649.568652,5695.302210,-3945.632704,8939.916702,0.631949,0.637064,-0.441350,10643.92,7718.34,1926.25,13288.20,0.801005,0.580842,0.144959,-1.830118,-0.994214,-5.880822,6.238739
1 Jan 2015 01:40:05.000,-26.338,45.231,2566.772578,-26.186,45.231,5648.152178,5693.894553,-3951.512425,8940.721931,0.631733,0.636850,-0.441968,10646.96,7719.08,1908.57,13288.52,0.801215,0.580884,0.143626,-1.833342,-0.997257,-5.878619,6.238095
1 Jan 2015 01:40:06.000,-26.378,45.231,2567.588802,-26.225,45.231,5646.732379,5692.483957,-3957.389943,8941.526454,0.631518,0.636634,-0.442585,10649.99,7719.81,1890.91,13288.84,0.801423,0.580924,0.142293,-1.836564,-1.000298,-5.876414,6.237452
1 Jan 2015 01:40:07.000,-26.417,45.231,2568.404331,-26.264,45.231,5645.309255,5691.070426,-3963.265254,8942.330270,0.631302,0.636419,-0.443203,10652.99,7720.52,1873.25,13289.16,0.801630,0.580964,0.140961,-1.839784,-1.003337,-5.874206,6.236809
1 Jan 2015 01:40:08.000,-26.457,45.231,2569.219162,-26.304,45.231,5643.882808,5689.653960,-3969.138356,8943.133378,0.631086,0.636204,-0.443820,10655.98,7721.22,1855.61,13289.49,0.801835,0.581002,0.139630,-1.843004,-1.006374,-5.871996,6.236167
1 Jan 2015 01:40:09.000,-26.497,45.232,2570.033296,-26.343,45.232,5642.453039,5688.234562,-3975.009246,8943.935780,0.630869,0.635988,-0.444436,10658.96,7721.91,1837.98,13289.82,0.802039,0.581039,0.138300,-1.846222,-1.009409,-5.869782,6.235526
1 Jan 2015 01:40:10.000,-26.536,45.232,2570.846733,-26.383,45.232,5641.019950,5686.812233,-3980.877921,8944.737474,0.630652,0.635772,-0.445053,10661.91,7722.58,1820.37,13290.16,0.802241,0.581075,0.136971,-1.849438,-1.012443,-5.867567,6.234886
1 Jan 2015 01:40:11.000,-26.576,45.232,2571.659472,-26.422,45.232,5639.583541,5685.386977,-3986.744379,8945.538460,0.630435,0.635556,-0.445668,10664.85,7723.23,1802.76,13290.50,0.802442,0.581109,0.135643,-1.852653,-1.015474,-5.865348,6.234246
1 Jan 2015 01:40:12.000,-26.615,45.232,2572.471513,-26.461,45.232,5638.143813,5683.958795,-3992.608617,8946.338738,0.630218,0.635339,-0.446284,10667.77,7723.87,1785.17,13290.84,0.802641,0.581143,0.134316,-1.855867,-1.018504,-5.863127,6.233606
1 Jan 2015 01:40:13.000,-26.655,45.232,2573.282856,-26.501,45.232,5636.700769,5682.527690,-3998.470633,8947.138308,0.630000,0.635122,-0.446899,10670.67,7724.50,1767.59,13291.18,0.802838,0.581175,0.132990,-1.859079,-1.021532,-5.860903,6.232967
1 Jan 2015 01:40:14.000,-26.694,45.232,2574.093500,-26.540,45.232,5635.254408,5681.093663,-4004.330423,8947.937169,0.629783,0.634905,-0.447514,10673.56,7725.11,1750.02,13291.53,0.803035,0.581206,0.131664,-1.862290,-1.024558,-5.858676,6.232329
1 Jan 2015 01:40:15.000,-26.734,45.232,2574.903446,-26.579,45.232,5633.804733,5679.656716,-4010.187986,8948.735322,0.629564,0.634688,-0.448129,10676.43,7725.71,1732.47,13291.89,0.803229,0.581235,0.130340,-1.865499,-1.027582,-5.856447,6.231692
1 Jan 2015 01:40:16.000,-26.773,45.232,2575.712692,-26.619,45.232,5632.351744,5678.216852,-4016.043318,8949.532765,0.629346,0.634471,-0.448743,10679.28,7726.30,1714.92,13292.24,0.803422,0.581264,0.129017,-1.868707,-1.030604,-5.854215,6.231055
1 Jan 2015 01:40:17.000,-26.813,45.232,2576.521239,-26.658,45.232,5630.895443,5676.774073,-4021.896416,8950.329499,0.629127,0.634253,-0.449357,10682.12,7726.87,1697.39,13292.60,0.803614,0.581291,0.127695,-1.871913,-1.033625,-5.851980,6.230418
1 Jan 2015 01:40:18.000,-26.852,45.233,2577.329086,-26.697,45.233,5629.435831,5675.328381,-4027.747279,8951.125524,0.628908,0.634035,-0.449971,10684.94,7727.42,1679.87,13292.96,0.803804,0.581317,0.126373,-1.875118,-1.036643,-5.849743,6.229783
1 Jan 2015 01:40:19.000,-26.892,45.233,2578.136233,-26.737,45.233,5627.972909,5673.879778,-4033.595903,8951.920839,0.628689,0.633817,-0.450584,10687.74,7727.96,1662.37,13293.33,0.803992,0.581341,0.125053,-1.878322,-1.039660,-5.847503,6.229148
1 Jan 2015 01:40:20.000,-26.931,45.233,2578.942680,-26.776,45.233,5626.506678,5672.428266,-4039.442286,8952.715443,0.628469,0.633599,-0.451197,10690.52,7728.49,1644.87,13293.70,0.804180,0.581365,0.123733,-1.881524,-1.042674,-5.845261,6.228513
1 Jan 2015 01:40:21.000,-26.970,45.233,2579.748427,-26.815,45.233,5625.037140,5670.973847,-4045.286425,8953.509338,0.628249,0.633380,-0.451810,10693.29,7729.01,1627.39,13294.07,0.804365,0.581387,0.122415,-1.884725,-1.045687,-5.843016,6.227879
1 Jan 2015 01:40:22.000,-27.010,45.233,2580.553472,-26.854,45.233,5623.564295,5669.516524,-4051.128318,8954.302521,0.628029,0.633161,-0.452423,10696.04,7729.51,1609.92,13294.45,0.804549,0.581408,0.121097,-1.887924,-1.048698,-5.840768,6.227246
1 Jan 2015 01:40:23.000,-27.049,45.233,2581.357817,-26.894,45.233,5622.088146,5668.056298,-4056.967961,8955.094994,0.627809,0.632942,-0.453035,10698.78,7729.99,1592.47,13294.83,0.804732,0.581428,0.119781,-1.891122,-1.051707,-5.838517,6.226613
1 Jan 2015 01:40:24.000,-27.089,45.233,2582.161460,-26.933,45.233,5620.608693,5666.593172,-4062.805353,8955.886756,0.627588,0.632723,-0.453646,10701.50,7730.47,1575.02,13295.22,0.804913,0.581447,0.118465,-1.894319,-1.054714,-5.836264,6.225981
1 Jan 2015 01:40:25.000,-27.128,45.234,2582.964402,-26.972,45.234,5619.125937,5665.127148,-4068.640490,8956.677807,0.627367,0.632503,-0.454258,10704.20,7730.92,1557.59,13295.60,0.805093,0.581465,0.117151,-1.897514,-1.057720,-5.834008,6.225350
1 Jan 2015 01:40:26.000,-27.168,45.234,2583.766641,-27.011,45.234,5617.639880,5663.658227,-4074.473370,8957.468146,0.627146,0.632283,-0.454869,10706.88,7731.37,1540.17,13295.99,0.805271,0.581481,0.115837,-1.900707,-1.060723,-5.831750,6.224719
1 Jan 2015 01:40:27.000,-27.207,45.234,2584.568179,-27.051,45.234,5616.150523,5662.186413,-4080.303991,8958.257773,0.626924,0.632063,-0.455480,10709.55,7731.80,1522.76,13296.39,0.805448,0.581496,0.114524,-1.903900,-1.063725,-5.829489,6.224089
1 Jan 2015 01:40:28.000,-27.246,45.234,2585.369013,-27.090,45.234,5614.657867,5660.711707,-4086.132349,8959.046688,0.626703,0.631843,-0.456090,10712.20,7732.22,1505.36,13296.79,0.805623,0.581510,0.113212,-1.907090,-1.066724,-5.827225,6.223460
1 Jan 2015 01:40:29.000,-27.286,45.234,2586.169146,-27.129,45.234,5613.161913,5659.234111,-4091.958442,8959.834891,0.626481,0.631623,-0.456700,10714.84,7732.62,1487.98,13297.19,0.805797,0.581523,0.111902,-1.910280,-1.069722,-5.824959,6.222831
1 Jan 2015 01:40:30.000,-27.325,45.234,2586.968575,-27.168,45.234,5611.662663,5657.753627,-4097.782267,8960.622381,0.626258,0.631402,-0.457310,10717.46,7733.01,1470.60,13297.59,0.805970,0.581535,0.110592,-1.913468,-1.072718,-5.822690,6.222202
1 Jan 2015 01:40:31.000,-27.364,45.234,2587.767301,-27.208,45.234,5610.160118,5656.270258,-4103.603822,8961.409158,0.626035,0.631181,-0.457919,10720.06,7733.39,1453.24,13298.00,0.806141,0.581545,0.109283,-1.916654,-1.075712,-5.820419,6.221575
1 Jan 2015 01:40:32.000,-27.404,45.235,2588.565323,-27.247,45.235,5608.654278,5654.784005,-4109.423105,8962.195223,0.625813,0.630960,-0.458529,10722.65,7733.75,1435.90,13298.41,0.806310,0.581554,0.107975,-1.919839,-1.078704,-5.818144,6.220948
1 Jan 2015 01:40:33.000,-27.443,45.235,2589.362642,-27.286,45.235,5607.145146,5653.294871,-4115.240112,8962.980574,0.625589,0.630738,-0.459137,10725.22,7734.10,1418.56,13298.83,0.806478,0.581562,0.106668,-1.923023,-1.081694,-5.815868,6.220321
1 Jan 2015 01:40:34.000,-27.483,45.235,2590.159256,-27.325,45.235,5605.632722,5651.802858,-4121.054840,8963.765211,0.625366,0.630517,-0.459746,10727.77,7734.43,1401.24,13299.25,0.806645,0.581569,0.105362,-1.926205,-1.084683,-5.813588,6.219695
1 Jan 2015 01:40:35.000,-27.522,45.235,2590.955166,-27.364,45.235,5604.117008,5650.307968,-4126.867288,8964.549135,0.625142,0.630295,-0.460354,10730.31,7734.76,1383.93,13299.67,0.806810,0.581575,0.104057,-1.929386,-1.087669,-5.811306,6.219070
1 Jan 2015 01:40:36.000,-27.561,45.235,2591.750371,-27.404,45.235,5602.598004,5648.810203,-4132.677453,8965.332344,0.624918,0.630073,-0.460962,10732.83,7735.07,1366.63,13300.10,0.806974,0.581580,0.102753,-1.932565,-1.090654,-5.809021,6.218445
1 Jan 2015 01:40:37.000,-27.601,45.235,2592.544871,-27.443,45.235,5601.075713,5647.309565,-4138.485332,8966.114839,0.624694,0.629850,-0.461570,10735.33,7735.36,1349.34,13300.52,0.807136,0.581583,0.101450,-1.935743,-1.093637,-5.806734,6.217821
1 Jan 2015 01:40:38.000,-27.640,45.236,2593.338667,-27.482,45.236,5599.550135,5645.806057,-4144.290922,8966.896620,0.624469,0.629628,-0.462177,10737.82,7735.65,1332.07,13300.96,0.807297,0.581586,0.100148,-1.938919,-1.096617,-5.804444,6.217198
1 Jan 2015 01:40:39.000,-27.679,45.236,2594.131756,-27.521,45.236,5598.021272,5644.299680,-4150.094221,8967.677686,0.624244,0.629405,-0.462784,10740.30,7735.91,1314.80,13301.39,0.807457,0.581587,0.098847,-1.942094,-1.099596,-5.802152,6.216575
1 Jan 2015 01:40:40.000,-27.718,45.236,2594.924140,-27.560,45.236,5596.489124,5642.790436,-4155.895226,8968.458037,0.624019,0.629182,-0.463390,10742.75,7736.17,1297.55,13301.83,0.807615,0.581587,0.097547,-1.945268,-1.102573,-5.799857,6.215953
1 Jan 2015 01:40:41.000,-27.758,45.236,2595.715818,-27.599,45.236,5594.953693,5641.278329,-4161.693935,8969.237672,0.623794,0.628959,-0.463996,10745.19,7736.41,1280.31,13302.27,0.807771,0.581586,0.096248,-1.948440,-1.105549,-5.797559,6.215332
1 Jan 2015 01:40:42.000,-27.797,45.236,2596.506790,-27.639,45.236,5593.414981,5639.763359,-4167.490344,8970.016592,0.623568,0.628735,-0.464602,10747.62,7736.64,1263.09,13302.72,0.807926,0.581584,0.094950,-1.951610,-1.108522,-5.795259,6.214711
1 Jan 2015 01:40:43.000,-27.836,45.237,2597.297055,-27.678,45.237,5591.872988,5638.245529,-4173.284452,8970.794796,0.623342,0.628511,-0.465208,10750.03,7736.86,1245.87,13303.17,0.808080,0.581580,0.093652,-1.954780,-1.111494,-5.792956,6.214090
1 Jan 2015 01:40:44.000,-27.876,45.237,2598.086613,-27.717,45.237,5590.327716,5636.724841,-4179.076256,8971.572285,0.623116,0.628287,-0.465813,10752.42,7737.06,1228.67,13303.62,0.808233,0.581576,0.092356,-1.957947,-1.114463,-5.790650,6.213471
1 Jan 2015 01:40:45.000,-27.915,45.237,2598.875464,-27.756,45.237,5588.779166,5635.201297,-4184.865753,8972.349056,0.622889,0.628063,-0.466418,10754.80,7737.26,1211.48,13304.08,0.808384,0.581570,0.091061,-1.961114,-1.117431,-5.788342,6.212852
1 Jan 2015 01:40:46.000,-27.954,45.237,2599.663608,-27.795,45.237,5587.227339,5633.674899,-4190.652941,8973.125112,0.622662,0.627839,-0.467023,10757.16,7737.43,1194.30,13304.54,0.808533,0.581563,0.089767,-1.964279,-1.120397,-5.786031,6.212233
1 Jan 2015 01:40:47.000,-27.993,45.237,2600.451044,-27.834,45.237,5585.672236,5632.145650,-4196.437817,8973.900451,0.622435,0.627614,-0.467627,10759.51,7737.60,1177.14,13305.00,0.808681,0.581556,0.088473,-1.967442,-1.123361,-5.783718,6.211615
1 Jan 2015 01:40:48.000,-28.033,45.238,2601.237772,-27.873,45.238,5584.113859,5630.613551,-4202.220378,8974.675072,0.622208,0.627389,-0.468231,10761.84,7737.75,1159.98,13305.47,0.808828,0.581547,0.087181,-1.970604,-1.126323,-5.781402,6.210998
1 Jan 2015 01:40:49.000,-28.072,45.238,2602.023792,-27.912,45.238,5582.552208,5629.078605,-4208.000622,8975.448977,0.621980,0.627164,-0.468835,10764.15,7737.89,1142.84,13305.94,0.808974,0.581537,0.085890,-1.973765,-1.129283,-5.779084,6.210381
1 Jan 2015 01:40:50.000,-28.111,45.238,2602.809104,-27.952,45.238,5580.987286,5627.540814,-4213.778546,8976.222164,0.621752,0.626939,-0.469438,10766.45,7738.02,1125.71,13306.41,0.809118,0.581525,0.084599,-1.976924,-1.132241,-5.776763,6.209765
1 Jan 2015 01:40:51.000,-28.150,45.238,2603.593707,-27.991,45.238,5579.419093,5626.000179,-4219.554147,8976.994633,0.621524,0.626713,-0.470041,10768.74,7738.13,1108.60,13306.89,0.809260,0.581513,0.083310,-1.980082,-1.135198,-5.774439,6.209150
1 Jan 2015 01:40:52.000,-28.190,45.238,2604.377601,-28.030,45.238,5577.847631,5624.456704,-4225.327424,8977.766384,0.621296,0.626487,-0.470644,10771.00,7738.23,1091.49,13307.37,0.809401,0.581500,0.082022,-1.983238,-1.138152,-5.772113,6.208535
1 Jan 2015 01:40:53.000,-28.229,45.239,2605.160785,-28.069,45.239,5576.272901,5622.910390,-4231.098374,8978.537418,0.621067,0.626261,-0.471246,10773.26,7738.32,1074.40,13307.85,0.809541,0.581485,0.080734,-1.986393,-1.141105,-5.769784,6.207921
1 Jan 2015 01:40:54.000,-28.268,45.239,2605.943260,-28.108,45.239,5574.694903,5621.361239,-4236.866993,8979.307732,0.620838,0.626035,-0.471848,10775.49,7738.39,1057.32,13308.34,0.809680,0.581470,0.079448,-1.989546,-1.144056,-5.767453,6.207308
1 Jan 2015 01:40:55.000,-28.307,45.239,2606.725026,-28.147,45.239,5573.113640,5619.809253,-4242.633279,8980.077328,0.620609,0.625809,-0.472450,10777.71,7738.46,1040.25,13308.83,0.809817,0.581453,0.078162,-1.992698,-1.147004,-5.765119,6.206695
1 Jan 2015 01:40:56.000,-28.346,45.239,2607.506081,-28.186,45.239,5571.529112,5618.254434,-4248.397231,8980.846206,0.620379,0.625582,-0.473051,10779.92,7738.51,1023.19,13309.32,0.809953,0.581435,0.076878,-1.995849,-1.149952,-5.762782,6.206082
1 Jan 2015 01:40:57.000,-28.386,45.239,2608.286426,-28.225,45.239,5569.941321,5616.696786,-4254.158844,8981.614364,0.620149,0.625355,-0.473652,10782.11,7738.54,1006.14,13309.82,0.810087,0.581416,0.075594,-1.998998,-1.152897,-5.760443,6.205471
1 Jan 2015 01:40:58.000,-28.425,45.240,2609.066060,-28.264,45.240,5568.350268,5615.136309,-4259.918117,8982.381802,0.619919,0.625128,-0.474253,10784.29,7738.57,989.11,13310.32,0.810220,0.581396,0.074311,-2.002145,-1.155840,-5.758101,6.204860
1 Jan 2015 01:40:59.000,-28.464,45.240,2609.844984,-28.303,45.240,5566.755955,5613.573005,-4265.675047,8983.148521,0.619689,0.624900,-0.474853,10786.45,7738.58,972.09,13310.83,0.810352,0.581375,0.073030,-2.005291,-1.158781,-5.755757,6.204249
1 Jan 2015 01:41:00.000,-28.503,45.240,2610.623197,-28.342,45.240,5565.158381,5612.006878,-4271.429632,8983.914520,0.619458,0.624673,-0.475453,10788.59,7738.58,955.08,13311.33,0.810482,0.581353,0.071749,-2.008436,-1.161721,-5.753410,6.203639
1 Jan 2015 01:41:01.000,-28.542,45.240,2611.400698,-28.381,45.240,5563.557550,5610.437929,-4277.181868,8984.679799,0.619227,0.624445,-0.476053,10790.72,7738.57,938.08,13311.84,0.810611,0.581330,0.070470,-2.011579,-1.164658,-5.751061,6.203030
1 Jan 2015 01:41:02.000,-28.581,45.241,2612.177487,-28.420,45.241,5561.953461,5608.866160,-4282.931754,8985.444358,0.618996,0.624217,-0.476652,10792.84,7738.55,921.10,13312.36,0.810738,0.581306,0.069191,-2.014721,-1.167594,-5.748709,6.202422
1 Jan 2015 01:41:03.000,-28.621,45.241,2612.953565,-28.459,45.241,5560.346117,5607.291573,-4288.679287,8986.208196,0.618764,0.623989,-0.477251,10794.94,7738.51,904.12,13312.87,0.810864,0.581280,0.067913,-2.017862,-1.170528,-5.746355,6.201814
1 Jan 2015 01:41:04.000,-28.660,45.241,2613.728931,-28.498,45.241,5558.735518,5605.714170,-4294.424464,8986.971313,0.618533,0.623760,-0.477850,10797.02,7738.46,887.16,13313.40,0.810989,0.581254,0.066637,-2.021001,-1.173460,-5.743997,6.201206
1 Jan 2015 01:41:05.000,-28.699,45.241,2614.503584,-28.537,45.241,5557.121665,5604.133954,-4300.167282,8987.733710,0.618301,0.623531,-0.478448,10799.09,7738.40,870.21,13313.92,0.811113,0.581226,0.065361,-2.024138,-1.176390,-5.741638,6.200600
1 Jan 2015 01:41:06.000,-28.738,45.242,2615.277524,-28.576,45.242,5555.504561,5602.550927,-4305.907740,8988.495385,0.618068,0.623302,-0.479047,10801.14,7738.33,853.27,13314.45,0.811235,0.581198,0.064086,-2.027274,-1.179318,-5.739276,6.199993
1 Jan 2015 01:41:07.000,-28.777,45.242,2616.050752,-28.615,45.242,5553.884206,5600.965091,-4311.645834,8989.256338,0.617836,0.623073,-0.479644,10803.18,7738.24,836.35,13314.98,0.811356,0.581168,0.062813,-2.030409,-1.182245,-5.736911,6.199388
1 Jan 2015 01:41:08.000,-28.816,45.242,2616.823266,-28.654,45.242,5552.260601,5599.376447,-4317.381562,8990.016570,0.617603,0.622844,-0.480242,10805.21,7738.14,819.43,13315.51,0.811475,0.581138,0.061540,-2.033542,-1.185169,-5.734544,6.198783
1 Jan 2015 01:41:09.000,-28.855,45.242,2617.595067,-28.693,45.242,5550.633747,5597.784998,-4323.114922,8990.776080,0.617370,0.622614,-0.480839,10807.22,7738.03,802.53,13316.05,0.811593,0.581106,0.060268,-2.036673,-1.188092,-5.732174,6.198179
1 Jan 2015 01:41:10.000,-28.894,45.243,2618.366154,-28.732,45.243,5549.003647,5596.190747,-4328.845911,8991.534867,0.617136,0.622384,-0.481436,10809.21,7737.91,785.64,13316.59,0.811710,0.581073,0.058997,-2.039804,-1.191013,-5.729802,6.197575
1 Jan 2015 01:41:11.000,-28.933,45.243,2619.136527,-28.771,45.243,5547.370301,5594.593694,-4334.574526,8992.292932,0.616903,0.622154,-0.482032,10811.19,7737.78,768.76,13317.14,0.811826,0.581039,0.057727,-2.042932,-1.193931,-5.727427,6.196972
1 Jan 2015 01:41:12.000,-28.973,45.243,2619.906186,-28.810,45.243,5545.733710,5592.993843,-4340.300765,8993.050275,0.616669,0.621924,-0.482628,10813.16,7737.63,751.90,13317.68,0.811940,0.581004,0.056459,-2.046060,-1.196848,-5.725049,6.196370
1 Jan 2015 01:41:13.000,-29.012,45.243,2620.675131,-28.849,45.243,5544.093876,5591.391196,-4346.024625,8993.806894,0.616435,0.621693,-0.483224,10815.11,7737.48,735.04,13318.23,0.812053,0.580969,0.055191,-2.049186,-1.199763,-5.722669,6.195768
1 Jan 2015 01:41:14.000,-29.051,45.244,2621.443361,-28.888,45.244,5542.450800,5589.785753,-4351.746104,8994.562791,0.616200,0.621463,-0.483820,10817.04,7737.31,718.20,13318.79,0.812164,0.580932,0.053924,-2.052310,-1.202677,-5.720287,6.195167
1 Jan 2015 01:41:15.000,-29.090,45.244,2622.210875,-28.927,45.244,5540.804483,5588.177519,-4357.465199,8995.317964,0.615965,0.621232,-0.484415,10818.96,7737.12,701.37,13319.35,0.812274,0.580894,0.052658,-2.055433,-1.205588,-5.717902,6.194566
1 Jan 2015 01:41:16.000,-29.129,45.244,2622.977675,-28.965,45.244,5539.154926,5586.566494,-4363.181908,8996.072413,0.615730,0.621001,-0.485010,10820.87,7736.93,684.55,13319.91,0.812383,0.580855,0.051393,-2.058554,-1.208497,-5.715514,6.193966
1 Jan 2015 01:41:17.000,-29.168,45.244,2623.743759,-29.004,45.244,5537.502131,5584.952682,-4368.896229,8996.826138,0.615495,0.620769,-0.485604,10822.76,7736.73,667.74,13320.47,0.812491,0.580815,0.050129,-2.061675,-1.211405,-5.713124,6.193367
1 Jan 2015 01:41:18.000,-29.207,45.245,2624.509127,-29.043,45.245,5535.846099,5583.336083,-4374.608157,8997.579140,0.615260,0.620538,-0.486198,10824.64,7736.51,650.95,13321.04,0.812597,0.580774,0.048866,-2.064793,-1.214311,-5.710732,6.192768
1 Jan 2015 01:41:19.000,-29.246,45.245,2625.273779,-29.082,45.245,5534.186831,5581.716701,-4380.317692,8998.331417,0.615024,0.620306,-0.486792,10826.50,7736.28,634.17,13321.61,0.812702,0.580732,0.047604,-2.067910,-1.217214,-5.708337,6.192170
1 Jan 2015 01:41:20.000,-29.285,45.245,2626.037715,-29.121,45.245,5532.524328,5580.094536,-4386.024831,8999.082970,0.614788,0.620074,-0.487386,10828.35,7736.04,617.39,13322.19,0.812806,0.580689,0.046343,-2.071026,-1.220116,-5.705939,6.191573
1 Jan 2015 01:41:21.000,-29.324,45.246,2626.800935,-29.160,45.246,5530.858592,5578.469592,-4391.729571,8999.833798,0.614551,0.619841,-0.487979,10830.18,7735.79,600.63,13322.76,0.812908,0.580644,0.045083,-2.074140,-1.223016,-5.703539,6.190976
1 Jan 2015 01:41:22.000,-29.363,45.246,2627.563437,-29.199,45.246,5529.189624,5576.841871,-4397.431909,9000.583900,0.614315,0.619609,-0.488572,10832.00,7735.53,583.89,13323.34,0.813009,0.580599,0.043824,-2.077253,-1.225915,-5.701136,6.190380
1 Jan 2015 01:41:23.000,-29.402,45.246,2628.325223,-29.238,45.246,5527.517425,5575.211374,-4403.131843,9001.333278,0.614078,0.619376,-0.489164,10833.80,7735.25,567.15,13323.93,0.813109,0.580553,0.042566,-2.080364,-1.228811,-5.698731,6.189784
1 Jan 2015 01:41:24.000,-29.441,45.246,2629.086291,-29.277,45.246,5525.841997,5573.578104,-4408.829371,9002.081930,0.613840,0.619143,-0.489757,10835.59,7734.96,550.43,13324.52,0.813207,0.580506,0.041309,-2.083474,-1.231705,-5.696323,6.189189
1 Jan 2015 01:41:25.000,-29.480,45.247,2629.846642,-29.315,45.247,5524.163340,5571.942063,-4414.524490,9002.829857,0.613603,0.618910,-0.490349,10837.37,7734.67,533.71,13325.11,0.813305,0.580458,0.040053,-2.086583,-1.234598,-5.693913,6.188595
